team_url,country,start_year
https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2018,Germany,2018
https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2018,Germany,2018
https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2018,Germany,2018
https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2018,Germany,2018
https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/saison_id/2018,Germany,2018
https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2018,Germany,2018
https://www.transfermarkt.com/1-fc-nurnberg/startseite/verein/4/saison_id/2018,Germany,2018
https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2019,Germany,2019
https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2019,Germany,2019
https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019,Germany,2019
https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2019,Germany,2019
https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2019,Germany,2019
https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,Germany,2019
https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2019,Germany,2019
https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2019,Germany,2019
https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,Germany,2019
https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2019,Germany,2019
https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2019,Germany,2019
https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,Germany,2019
https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,Germany,2019
https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2019,Germany,2019
https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2019,Germany,2019
