player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Moussa Soumano,2023,17.0,FW,Ligue 1,900000.0,15.879761725907224,7879394.344096232,6979394.344096232
Aaron Connolly,2021,20.0,FW,Premier League,7000000.0,16.44942318055907,13928158.060463665,6928158.060463665
Suf Podgoreanu,2022,19.0,FW,Serie A,500000.0,15.819496827787983,7418568.655702173,6918568.655702173
Florian Thauvin,2024,31.0,FW,Serie A,3000000.0,16.10789735000819,9898534.253911708,6898534.253911708
Aleksa TerziÄ,2023,22.0,DF,Serie A,2000000.0,16.0006110325179,8891540.88219386,6891540.88219386
Dimitris Limnios,2023,24.0,FW,Bundesliga,2000000.0,15.99774233324937,8866070.273725651,6866070.273725651
Ivan PeriÅ¡iÄ,2024,35.0,FW,Premier League,2000000.0,15.996434498642786,8854482.497988172,6854482.497988172
Kenneth Schmidt,2024,21.0,DF,Bundesliga,2500000.0,16.050507154739115,9346449.044068573,6846449.044068573
Assan Ceesay,2023,28.0,FW,Serie A,2500000.0,16.050382237623964,9345281.585411463,6845281.585411463
Burak Ä°nce,2022,17.0,FW,Bundesliga,1500000.0,15.936675537220607,8340847.74565122,6840847.74565122
Simon Zoller,2022,30.0,FW,Bundesliga,1100000.0,15.88689083932378,7935768.156044829,6835768.156044829
Sebastian Rode,2023,31.0,MF,Bundesliga,2000000.0,15.993596687404517,8829390.764848663,6829390.764848663
Cyle Larin,2025,29.0,FW,La Liga,3500000.0,16.144094268689194,10263394.297950175,6763394.297950175
Leon Chiwome,2024,18.0,FW,Premier League,1000000.0,15.86325961448152,7750434.664172832,6750434.664172832
Mario VranÄiÄ,2020,30.0,MF,Premier League,2000000.0,15.984319754863892,8747859.856163029,6747859.856163029
Kike Hermoso,2022,21.0,DF,La Liga,200000.0,15.753793126621181,6946809.050401907,6746809.050401907
MatÄj Vydra,2021,28.0,FW,Premier League,3000000.0,16.09198228007559,9742245.346408736,6742245.346408736
Dario Gebuhr,2023,19.0,DF,Bundesliga,400000.0,15.781005603940791,7138444.574351652,6738444.574351652
Dimitry Bertaud,2020,21.0,GK,Ligue 1,900000.0,15.844943469516302,7609768.7224370325,6709768.7224370325
Lorenzo Tosto,2025,18.0,DF,Serie A,500000.0,15.786869148657887,7180424.123393539,6680424.123393539
Mehdi Bourabia,2022,29.0,MF,Serie A,900000.0,15.838221606151562,7558788.423383266,6658788.423383266
Joshua Acheampong,2025,18.0,DF,Premier League,1000000.0,15.851144558495797,7657104.195655515,6657104.195655515
Jamie Vardy,2020,32.0,FW,Premier League,16000000.0,16.935501873565922,22646181.973847326,6646181.973847326
Tim Siersleben,2021,20.0,DF,Bundesliga,250000.0,15.74583648913359,6891755.11369032,6641755.11369032
Hans Nicolussi Caviglia,2023,22.0,MF,Serie A,2000000.0,15.97181561986011,8639156.460333375,6639156.460333375
Jorge MerÃ©,2020,22.0,DF,Bundesliga,4000000.0,16.17901214532953,10628100.598508209,6628100.598508209
Lucas PÃ©rez,2023,33.0,FW,La Liga,800000.0,15.819719081047573,7420217.640228954,6620217.640228954
Fabian Delph,2022,31.0,MF,Premier League,1800000.0,15.938280922482713,8354248.775330555,6554248.775330555
Idrissa Gana Gueye,2024,34.0,MF,Premier League,3000000.0,16.0724373455042,9553682.50579671,6553682.50579671
Edo Kayembe,2022,23.0,MF,Premier League,3000000.0,16.07211353024335,9550589.378108215,6550589.378108215
Tom Cairney,2025,33.0,MF,Premier League,2000000.0,15.955853746987174,8502354.043164821,6502354.043164821
Christian GroÃ,2023,33.0,MF,Bundesliga,500000.0,15.76090285074043,6996374.944496843,6496374.944496843
Christoph Zimmermann,2022,28.0,DF,Premier League,1000000.0,15.829898677730391,7496138.238218808,6496138.238218808
Pablo MarÃ­n,2025,21.0,MF,La Liga,1800000.0,15.930322577966333,8288026.636257189,6488026.636257189
Thiago Silva,2022,36.0,DF,Premier League,2500000.0,16.010038761704717,8975764.325189682,6475764.325189682
Gianluca Lapadula,2020,29.0,FW,Serie A,5000000.0,16.255488024431532,11472781.217568358,6472781.217568358
Branimir Hrgota,2022,28.0,FW,Bundesliga,2000000.0,15.951296818450269,8463697.563139925,6463697.563139925
Conor Hourihane,2021,29.0,MF,Premier League,3500000.0,16.113729938701766,9956437.036123151,6456437.036123151
Callum Wilson,2022,29.0,FW,Premier League,18000000.0,17.012195850403955,24451345.657968942,6451345.657968942
Ibrahim Sissoko,2025,28.0,FW,Ligue 1,2500000.0,16.00686321216553,8947306.546205191,6447306.546205191
Filippo Romagna,2020,22.0,DF,Serie A,4500000.0,16.208497156451507,10946135.888965186,6446135.888965186
Abdul Majeed Waris,2020,27.0,FW,Ligue 1,2400000.0,15.994574859787484,8838031.657483716,6438031.657483716
Salva Sevilla,2022,37.0,MF,La Liga,300000.0,15.722944959161177,6735784.28841639,6435784.28841639
Asmir BegoviÄ,2023,35.0,GK,Premier League,800000.0,15.793839516590282,7230649.168584008,6430649.168584008
Sergio Herrera,2020,26.0,GK,La Liga,1200000.0,15.847555923633845,7629674.887331696,6429674.887331696
Halid Å abanoviÄ,2023,22.0,DF,Ligue 1,700000.0,15.775636647509824,7100221.272516946,6400221.272516946
Chaka TraorÃ¨,2024,19.0,FW,Serie A,1500000.0,15.881083465093518,7889815.735350245,6389815.735350245
Phil Jones,2020,27.0,DF,Premier League,7000000.0,16.409585361552438,13384197.618744064,6384197.618744064
Fede San Emeterio,2024,27.0,MF,La Liga,1500000.0,15.879416754149137,7876676.644023552,6376676.644023552
TomÃ¡s Pina Isla,2021,32.0,MF,La Liga,1200000.0,15.83857024691012,7561424.184901863,6361424.184901863
Maxime Le Marchand,2021,30.0,DF,Premier League,1500000.0,15.876997332207079,7857642.672190407,6357642.672190407
Joel Pohjanpalo,2025,29.0,FW,Serie A,5000000.0,16.24537799911579,11357375.459466716,6357375.459466716
Hannes Delcroix,2024,25.0,DF,Premier League,4000000.0,16.153090085679374,10356138.453030992,6356138.453030992
Petko Hristov,2022,22.0,DF,Serie A,1000000.0,15.810394501669217,7351348.8079586,6351348.8079586
Ibrahima Niane,2020,20.0,FW,Ligue 1,3200000.0,16.071835335196308,9547932.820706394,6347932.820706394
Eduardo Henrique,2021,25.0,MF,Serie A,1700000.0,15.900850263461352,8047323.737870561,6347323.737870561
Steven Alzate,2022,22.0,MF,Premier League,5000000.0,16.243662573406272,11337909.424937073,6337909.424937073
Toby Collyer,2025,20.0,MF,Premier League,2500000.0,15.991949008698626,8814854.742687425,6314854.742687425
Kevin Kampl,2023,31.0,MF,Bundesliga,3500000.0,16.098961560865902,9810477.04631928,6310477.04631928
Thomas Mangani,2022,34.0,MF,Ligue 1,600000.0,15.745873309378947,6892008.87451311,6292008.87451311
M'Baye Niang,2024,29.0,FW,Serie A,2500000.0,15.987226992620325,8773328.971980846,6273328.971980846
Lluis LÃ³pez,2020,22.0,DF,La Liga,1200000.0,15.826211841568282,7468552.085060319,6268552.085060319
Julian Baumgartlinger,2021,32.0,MF,Bundesliga,1500000.0,15.863816073088193,7754748.66097264,6254748.66097264
PÃ©ter GulÃ¡csi,2025,34.0,GK,Bundesliga,2500000.0,15.985011782958239,8753915.716812104,6253915.716812104
James Tomkins,2023,33.0,DF,Premier League,800000.0,15.768843609202165,7052152.64149805,6252152.64149805
Odsonne Ãdouard,2022,23.0,FW,Premier League,17000000.0,16.9614787573884,23242166.636398602,6242166.636398602
Marko ArnautoviÄ,2023,33.0,FW,Serie A,5000000.0,16.23503709645191,11240535.093592446,6240535.093592446
AdriÃ¡n,2020,32.0,GK,Premier League,4000000.0,16.141696157115728,10238811.019406904,6238811.019406904
Ladislav KrejÄÃ­,2025,25.0,DF,La Liga,200000.0,15.676657795475,6431109.55214251,6231109.55214251
Florian Sotoca,2021,29.0,FW,Ligue 1,2500000.0,15.982141236939555,8728823.227835178,6228823.227835178
Rey Manaj,2022,24.0,FW,Serie A,1500000.0,15.857463053142492,7705638.745016799,6205638.745016799
Andrea Belotti,2025,30.0,FW,Serie A,2000000.0,15.920152903260577,8204167.225451663,6204167.225451663
Kilian Fischer,2025,23.0,DF,Bundesliga,3250000.0,16.061808101576958,9452671.857838554,6202671.857838554
Alberto MarÃ­,2024,22.0,FW,La Liga,1500000.0,15.856919490820502,7701451.387732501,6201451.387732501
Diadie SamassÃ©kou,2024,28.0,MF,La Liga,2000000.0,15.91871459169081,8192375.557451757,6192375.557451757
Tom Trybull,2020,26.0,MF,Premier League,3200000.0,16.05515060908093,9389949.776776996,6189949.7767769955
Josep SeÃ±Ã©,2020,27.0,MF,La Liga,300000.0,15.685327001155516,6487104.537604108,6187104.537604108
Matthew Hoppe,2021,19.0,FW,Bundesliga,4500000.0,16.183052238590445,10671125.974896327,6171125.974896327
Djed Spence,2025,23.0,DF,Premier League,8000000.0,16.46670154574022,14170904.974780507,6170904.974780507
Kyle Bartley,2021,29.0,DF,Premier League,2500000.0,15.97540715637477,8670240.09540058,6170240.095400579
Lebo Mothiba,2024,28.0,FW,Ligue 1,1500000.0,15.852118940132808,7664568.774434485,6164568.774434485
JosÃ© FontÃ¡n,2021,20.0,DF,La Liga,1000000.0,15.784248345136367,7161630.278189287,6161630.278189287
Sandro RamÃ­rez,2024,28.0,FW,La Liga,1500000.0,15.850912598481539,7655328.25940622,6155328.25940622
Banhie Zoukrou,2022,18.0,DF,Ligue 1,400000.0,15.694014837978632,6543708.981018601,6143708.981018601
Shane Duffy,2022,29.0,DF,Premier League,5000000.0,16.224215559662483,11119551.016202638,6119551.016202638
Jahmai Simpson-Pusey,2025,18.0,DF,Premier League,2000000.0,15.909737048355606,8119157.29371607,6119157.29371607
Nicolas Viola,2021,30.0,MF,Serie A,1500000.0,15.84569884091476,7615519.096394802,6115519.096394802
Sory Kaba,2024,28.0,FW,La Liga,1500000.0,15.842968070188139,7594751.226099384,6094751.226099384
Kim Jisoo,2025,19.0,DF,Premier League,600000.0,15.714760313272532,6680879.266628924,6080879.266628924
Farid Boulaya,2020,26.0,FW,Ligue 1,1400000.0,15.824476711643479,7455604.411303981,6055604.411303981
Fabio Quagliarella,2021,37.0,FW,Serie A,1000000.0,15.767881415062554,7045370.364049637,6045370.364049637
James Tomkins,2022,32.0,DF,Premier League,1500000.0,15.83591686466824,7541387.427936129,6041387.427936129
Kelyan Guessoum,2021,21.0,DF,Ligue 1,500000.0,15.693308933171243,6539091.374671853,6039091.374671853
CÃ©dric Soares,2022,29.0,DF,Premier League,6000000.0,16.303378924043272,12035592.278069751,6035592.278069751
Simon Banza,2021,23.0,FW,Ligue 1,2500000.0,15.956853060284537,8510854.806373792,6010854.806373792
Eddie Nketiah,2020,20.0,FW,Premier League,15000000.0,16.86009435683733,21001287.623677593,6001287.623677593
Moritz Leitner,2020,26.0,MF,Premier League,2400000.0,15.94338591307156,8397006.187044585,5997006.187044585
Tom Rothe,2022,16.0,DF,Bundesliga,1200000.0,15.78818690104739,7189892.3827981455,5989892.3827981455
Ashley Westwood,2021,30.0,MF,Premier League,5000000.0,16.211100089226118,10974665.061079705,5974665.061079705
Lilian Brassier,2021,20.0,DF,Ligue 1,2500000.0,15.951057415973642,8461671.575265419,5961671.575265419
Grejohn Kyei,2023,26.0,FW,Ligue 1,2500000.0,15.946354752252706,8421972.593270514,5921972.593270514
Pontus Jansson,2023,31.0,DF,Premier League,2500000.0,15.945760015862176,8416965.2282732,5916965.2282732
Robbie Brady,2021,28.0,MF,Premier League,3000000.0,16.001240982116858,8897143.870051367,5897143.870051367
Chris Mepham,2020,21.0,DF,Premier League,8000000.0,16.44657986670168,13888612.180116078,5888612.180116078
Augusto Solari,2021,28.0,MF,La Liga,4000000.0,16.106139009408277,9881144.55048626,5881144.550486259
MartÃ­n,2022,22.0,MF,La Liga,500000.0,15.667521422710976,6372620.1263083285,5872620.1263083285
James McArthur,2022,33.0,MF,Premier League,1200000.0,15.770754952031142,7065644.614575128,5865644.614575128
Ivan Å aponjiÄ,2021,22.0,FW,La Liga,1200000.0,15.770618480930128,7064680.42393231,5864680.42393231
Mark Noble,2021,33.0,MF,Premier League,2000000.0,15.877107047630872,7858504.824190739,5858504.824190739
Dion Lopy,2021,18.0,MF,Ligue 1,800000.0,15.710844537750452,6654769.592388829,5854769.592388829
Caio Henrique Oliveira Silva,2024,26.0,DF,Ligue 1,800000.0,15.709397790134021,6645148.780018174,5845148.780018174
Cody Drameh,2023,20.0,DF,Premier League,3500000.0,16.045962315362424,9304067.311910117,5804067.311910117
Ashley Barnes,2022,31.0,FW,Premier League,1500000.0,15.80355319984669,7301227.647598852,5801227.647598852
Yannik Keitel,2020,19.0,MF,Bundesliga,600000.0,15.66779225096326,6374346.245880852,5774346.245880852
Eduard LÃ¶wen,2022,24.0,MF,Bundesliga,2000000.0,15.865515322812334,7767937.119263465,5767937.119263465
Shandon Baptiste,2022,23.0,MF,Premier League,3000000.0,15.986124674736004,8763663.301746996,5763663.301746996
Casimir Ninga,2021,27.0,FW,Ligue 1,1300000.0,15.770002705753814,7060331.507597665,5760331.507597665
James Tomkins,2024,35.0,DF,Premier League,700000.0,15.680982680057667,6458983.5955814775,5758983.5955814775
Jack Stephens,2023,28.0,DF,Premier League,3500000.0,16.040928254862653,9257347.762316497,5757347.762316497
Kevin MÃ¶hwald,2021,27.0,MF,Bundesliga,3000000.0,15.98453193778674,8749716.199783398,5749716.199783398
Haris Belkebla,2023,28.0,MF,Ligue 1,3000000.0,15.984333678134076,8747981.65584119,5747981.65584119
Kenny McLean,2020,27.0,MF,Premier League,3500000.0,16.03804718440392,9230715.072022008,5730715.072022008
Sebastian Polter,2020,28.0,FW,Bundesliga,1600000.0,15.807111380882278,7327253.014935311,5727253.014935311
LoÃ¯c RÃ©my,2020,32.0,FW,Ligue 1,2000000.0,15.859817417593302,7723802.002376973,5723802.002376973
Jay Rodriguez,2020,30.0,FW,Premier League,6000000.0,16.2765673415028,11717186.530357536,5717186.530357536
Jeff Hendrick,2021,28.0,MF,Premier League,9000000.0,16.504363514564336,14714786.736399679,5714786.7363996785
Marco Olivieri,2020,20.0,FW,Serie A,250000.0,15.601129396594962,5963268.107256348,5713268.107256348
Jacopo Sala,2022,29.0,MF,Serie A,500000.0,15.641808808703543,6210852.031852667,5710852.031852667
Ilija Nestorovski,2022,31.0,FW,Serie A,700000.0,15.673083926509866,6408166.627651712,5708166.627651712
Clemens Riedel,2024,20.0,DF,Bundesliga,2000000.0,15.857328961671827,7704605.553723594,5704605.553723594
Mbaye Diagne,2021,28.0,FW,Premier League,3000000.0,15.977447053626353,8687944.547874337,5687944.547874337
Sanjin PrciÄ,2021,26.0,MF,Ligue 1,2000000.0,15.855142499846302,7687778.128578322,5687778.128578322
Jordan Clark,2024,30.0,MF,Premier League,1000000.0,15.71291053317132,6668532.530147417,5668532.530147417
Alexis SÃ¡nchez,2022,32.0,FW,Serie A,3500000.0,16.031033461963055,9166199.901781673,5666199.901781673
Adam Forshaw,2023,30.0,MF,Premier League,1200000.0,15.741162847244063,6859620.664571243,5659620.664571243
Diego Demme,2022,29.0,MF,Serie A,8000000.0,16.429603952995016,13654830.226677798,5654830.226677798
Gonzalo Melero,2020,25.0,MF,La Liga,3200000.0,15.99627024589122,8853028.244145788,5653028.244145788
Grejohn Kyei,2024,28.0,FW,Ligue 1,1500000.0,15.782968864252707,7152472.967424319,5652472.967424319
Miguel Veloso,2021,34.0,MF,Serie A,900000.0,15.69391924319569,6543083.466381781,5643083.466381781
MartÃ­n Zubimendi,2020,20.0,MF,La Liga,250000.0,15.589208438010848,5892602.262361863,5642602.262361863
Luuk de Jong,2022,30.0,FW,La Liga,4000000.0,16.081213502146692,9637896.124192754,5637896.124192754
Emmanuel Biumla,2025,19.0,DF,Ligue 1,1400000.0,15.766161596301055,7033264.015542653,5633264.015542653
Andy Pelmard,2021,20.0,DF,Ligue 1,4000000.0,16.07995875655757,9625810.599003078,5625810.599003078
Ä½ubomÃ­r Tupta,2021,22.0,FW,Serie A,350000.0,15.601147841994452,5963378.103151757,5613378.103151757
Adrien Silva,2021,31.0,MF,Serie A,3000000.0,15.968766681040725,8612856.311931403,5612856.311931403
Antoine Mendy,2024,20.0,DF,Ligue 1,800000.0,15.673304818577666,6409582.297399144,5609582.297399144
NehuÃ©n Paz,2021,27.0,DF,Serie A,650000.0,15.648479149511845,6252419.01714311,5602419.01714311
Romaine Sawyers,2021,28.0,MF,Premier League,2000000.0,15.843427885640441,7598244.213532607,5598244.213532607
Grant Hanley,2020,27.0,DF,Premier League,2000000.0,15.842928470609833,7594450.483068578,5594450.483068578
Moritz Nicolas,2025,26.0,GK,Bundesliga,3500000.0,16.022366912527666,9087103.808701023,5587103.808701023
Alessandro Semprini,2020,21.0,DF,Serie A,800000.0,15.66970217376716,6386532.3906392325,5586532.3906392325
Alfredo Donnarumma,2020,28.0,FW,Serie A,4000000.0,16.075102643042264,9579179.87887297,5579179.87887297
Daniel Maldini,2022,19.0,MF,Serie A,2000000.0,15.840539937211414,7576332.528342302,5576332.528342302
Gianluca Frabotta,2020,20.0,DF,Serie A,75000.0,15.546208151552634,5644589.165223119,5569589.165223119
Joe Rothwell,2023,27.0,MF,Premier League,4000000.0,16.0736793310667,9565555.414243862,5565555.414243862
FodÃ© DoucourÃ©,2021,19.0,DF,Ligue 1,500000.0,15.617834822765792,6063723.800467026,5563723.800467026
Jordan Tell,2022,24.0,FW,Ligue 1,600000.0,15.633625872295172,6160236.3911726065,5560236.3911726065
Lucas PÃ©rez,2021,31.0,FW,La Liga,3000000.0,15.961156593841185,8547560.485342586,5547560.485342586
Vlatko Stojanovski,2020,22.0,FW,Ligue 1,400000.0,15.597976859010727,5944498.27911047,5544498.27911047
Alfie Pond,2025,20.0,DF,Premier League,250000.0,15.570112720214182,5781146.3257458825,5531146.3257458825
Ishak Belfodil,2022,29.0,FW,Bundesliga,2200000.0,15.857951753398336,7709405.413442572,5509405.413442572
Wes Morgan,2020,35.0,DF,Premier League,1200000.0,15.717569803608455,6699675.526765477,5499675.526765477
Gianluca Lapadula,2024,34.0,FW,Serie A,1500000.0,15.760863947951606,6996102.771255117,5496102.771255117
Nabil Bentaleb,2020,24.0,MF,Premier League,4000000.0,16.066349541678267,9495698.232320545,5495698.232320545
Moussa Sissoko,2022,31.0,MF,Premier League,4500000.0,16.11736653039266,9992710.451781478,5492710.451781478
Tim Ream,2023,34.0,DF,Premier League,1000000.0,15.68298993025227,6471961.414174989,5471961.414174989
Waren Kamanzi,2023,21.0,DF,Ligue 1,1200000.0,15.71281057037689,6667865.9582177475,5467865.9582177475
ÃÃ±igo Eguaras,2023,30.0,MF,La Liga,1200000.0,15.712605870014785,6666501.18312668,5466501.18312668
Saman Ghoddos,2024,30.0,DF,Premier League,2000000.0,15.825898447523448,7466211.851726681,5466211.851726681
Daniel Amartey,2022,26.0,DF,Premier League,10000000.0,16.55371933058692,15459268.214776123,5459268.214776123
Blerim DÅ¾emaili,2020,33.0,MF,Serie A,700000.0,15.632686010070234,6154449.336694939,5454449.336694939
Francis Coquelin,2022,30.0,MF,La Liga,5000000.0,16.161840557018035,10447157.20219142,5447157.20219142
Ashley Barnes,2021,30.0,FW,Premier League,3500000.0,16.00618231772369,8941216.447819917,5441216.4478199165
CÃ©sar de la Hoz,2023,30.0,MF,La Liga,1200000.0,15.70830827592822,6637912.737534493,5437912.737534493
Salva Sevilla,2020,35.0,MF,La Liga,1000000.0,15.675585581966132,6424217.723947386,5424217.723947386
Alessandro Tripaldelli,2020,20.0,DF,Serie A,450000.0,15.585214627639532,5869115.254884777,5419115.254884777
Thiago Silva,2021,35.0,DF,Premier League,3000000.0,15.945920001167321,8418311.926906757,5418311.926906757
Juan Manuel Ramos,2021,23.0,DF,Serie A,300000.0,15.558800843762375,5716119.184338902,5416119.184338902
Fabio Chiarodia,2025,19.0,DF,Bundesliga,2000000.0,15.818137398642348,7408490.487723006,5408490.487723006
Iago Aspas,2024,36.0,FW,La Liga,3000000.0,15.944047198443268,8402560.84146694,5402560.841466939
Martin Erlic,2021,22.0,DF,Serie A,3000000.0,15.943260311269256,8395951.574039962,5395951.574039962
Manu Morlanes,2022,22.0,MF,La Liga,5000000.0,16.156434268484926,10390829.250375174,5390829.250375174
Moreto CassamÃ£,2021,22.0,MF,Ligue 1,3000000.0,15.942467439539724,8389297.298943417,5389297.298943417
Marwann Nzuzi,2025,20.0,DF,Ligue 1,400000.0,15.571366563263387,5788399.523372175,5388399.523372175
Aitor Paredes,2023,22.0,DF,La Liga,1000000.0,15.669645753461031,6386172.070635011,5386172.070635011
Andoni Gorosabel,2020,22.0,DF,La Liga,1600000.0,15.758916271976362,6982489.889064639,5382489.889064639
GonÃ§alo PaciÃªncia,2022,26.0,FW,Bundesliga,3000000.0,15.940885040190825,8376032.576589343,5376032.576589343
Shkodran Mustafi,2021,28.0,DF,Premier League,2500000.0,15.878520531499733,7869620.549505084,5369620.549505084
Adam Forshaw,2022,29.0,MF,Premier League,2000000.0,15.81272024783615,7368466.079094368,5368466.079094368
Liam McCarron,2022,20.0,FW,Premier League,500000.0,15.583573707904492,5859492.40351747,5359492.40351747
